# Source: NUDEC_BSM v2 (https://github.com/MiguelEA/nudec_BSM/tree/v2)
# Escudero, Jackson, Laine, Sandner, arXiv:2511.04747 (2025)
# me = 0.51099895 MeV, alpha = 1/137.035999084
# T (MeV)           P_int (e^4) [MeV^4]
5.085116E+00        -5.706743E-03
5.080548E+00        -5.684745E-03
5.075984E+00        -5.662824E-03
5.071424E+00        -5.640926E-03
5.066868E+00        -5.619181E-03
5.062317E+00        -5.597486E-03
5.057769E+00        -5.575940E-03
5.053225E+00        -5.554440E-03
5.048686E+00        -5.533021E-03
5.044151E+00        -5.511701E-03
5.039620E+00        -5.490405E-03
5.035092E+00        -5.469180E-03
5.030569E+00        -5.448136E-03
5.026050E+00        -5.427139E-03
5.021535E+00        -5.406218E-03
5.017024E+00        -5.385319E-03
5.012517E+00        -5.364575E-03
5.008015E+00        -5.343881E-03
5.003516E+00        -5.323259E-03
4.999021E+00        -5.302736E-03
4.994530E+00        -5.282237E-03
4.990044E+00        -5.261896E-03
4.985561E+00        -5.241596E-03
4.981082E+00        -5.221373E-03
4.976608E+00        -5.201178E-03
4.972137E+00        -5.181132E-03
4.967671E+00        -5.161136E-03
4.963208E+00        -5.141213E-03
4.958750E+00        -5.121394E-03
4.954295E+00        -5.101594E-03
4.949845E+00        -5.081952E-03
4.945398E+00        -5.062352E-03
4.940956E+00        -5.042833E-03
4.936517E+00        -5.023333E-03
4.932083E+00        -5.003914E-03
4.927652E+00        -4.984590E-03
4.923225E+00        -4.965367E-03
4.918803E+00        -4.946249E-03
4.914384E+00        -4.927149E-03
4.909969E+00        -4.908126E-03
4.905559E+00        -4.889208E-03
4.901152E+00        -4.870309E-03
4.896749E+00        -4.851486E-03
4.892350E+00        -4.832764E-03
4.887955E+00        -4.814142E-03
4.883565E+00        -4.795548E-03
4.879178E+00        -4.777026E-03
4.874795E+00        -4.758605E-03
4.870415E+00        -4.740203E-03
4.866040E+00        -4.721959E-03
4.861669E+00        -4.703685E-03
4.857302E+00        -4.685541E-03
4.852938E+00        -4.667440E-03
4.848579E+00        -4.649421E-03
4.844223E+00        -4.631497E-03
4.839872E+00        -4.613602E-03
4.835524E+00        -4.595779E-03
4.831180E+00        -4.578057E-03
4.826840E+00        -4.560358E-03
4.822504E+00        -4.542736E-03
4.818172E+00        -4.525215E-03
4.813844E+00        -4.507718E-03
4.809519E+00        -4.490293E-03
4.805199E+00        -4.472974E-03
4.800882E+00        -4.455750E-03
4.796570E+00        -4.438555E-03
4.792261E+00        -4.421356E-03
4.787956E+00        -4.404310E-03
4.783655E+00        -4.387312E-03
4.779358E+00        -4.370391E-03
4.775064E+00        -4.353490E-03
4.770775E+00        -4.336670E-03
4.766489E+00        -4.319947E-03
4.762207E+00        -4.303248E-03
4.757929E+00        -4.286626E-03
4.753655E+00        -4.270028E-03
4.749385E+00        -4.253507E-03
4.745118E+00        -4.237083E-03
4.740856E+00        -4.220763E-03
4.736597E+00        -4.204464E-03
4.732342E+00        -4.188242E-03
4.728091E+00        -4.172044E-03
4.723844E+00        -4.155923E-03
4.719600E+00        -4.139823E-03
4.715360E+00        -4.123876E-03
4.711124E+00        -4.107901E-03
4.706892E+00        -4.092055E-03
4.702664E+00        -4.076258E-03
4.698440E+00        -4.060537E-03
4.694219E+00        -4.044838E-03
4.690002E+00        -4.029215E-03
4.685789E+00        -4.013617E-03
4.681580E+00        -3.998096E-03
4.677374E+00        -3.982672E-03
4.673172E+00        -3.967273E-03
4.668974E+00        -3.951950E-03
4.664780E+00        -3.936652E-03
4.660590E+00        -3.921432E-03
4.656403E+00        -3.906308E-03
4.652220E+00        -3.891209E-03
4.648041E+00        -3.876188E-03
4.643865E+00        -3.861187E-03
4.639694E+00        -3.846267E-03
4.635526E+00        -3.831368E-03
4.631362E+00        -3.816622E-03
4.627201E+00        -3.801846E-03
4.623045E+00        -3.787126E-03
4.618892E+00        -3.772503E-03
4.614742E+00        -3.757902E-03
4.610597E+00        -3.743381E-03
4.606455E+00        -3.728958E-03
4.602317E+00        -3.714559E-03
4.598183E+00        -3.700162E-03
4.594052E+00        -3.685838E-03
4.589925E+00        -3.671615E-03
4.585802E+00        -3.657417E-03
4.581683E+00        -3.643296E-03
4.577567E+00        -3.629197E-03
4.573455E+00        -3.615174E-03
4.569346E+00        -3.601174E-03
4.565242E+00        -3.587254E-03
4.561141E+00        -3.573355E-03
4.557043E+00        -3.559530E-03
4.552949E+00        -3.545806E-03
4.548860E+00        -3.532111E-03
4.544773E+00        -3.518410E-03
4.540691E+00        -3.504789E-03
4.536612E+00        -3.491266E-03
4.532536E+00        -3.477765E-03
4.528465E+00        -3.464345E-03
4.524397E+00        -3.450946E-03
4.520332E+00        -3.437621E-03
4.516272E+00        -3.424324E-03
4.512215E+00        -3.411026E-03
4.508161E+00        -3.397801E-03
4.504111E+00        -3.384677E-03
4.500065E+00        -3.371579E-03
4.496023E+00        -3.358558E-03
4.491984E+00        -3.345558E-03
4.487949E+00        -3.332636E-03
4.483917E+00        -3.319736E-03
4.479889E+00        -3.306913E-03
4.475865E+00        -3.294115E-03
4.471844E+00        -3.281391E-03
4.467827E+00        -3.268693E-03
4.463813E+00        -3.256069E-03
4.459804E+00        -3.243473E-03
4.455797E+00        -3.230872E-03
4.451794E+00        -3.218348E-03
4.447795E+00        -3.205925E-03
4.443800E+00        -3.193528E-03
4.439808E+00        -3.181204E-03
4.435820E+00        -3.168907E-03
4.431835E+00        -3.156607E-03
4.427854E+00        -3.144385E-03
4.423876E+00        -3.132260E-03
4.419902E+00        -3.120086E-03
4.415931E+00        -3.108037E-03
4.411965E+00        -3.096041E-03
4.408001E+00        -3.084040E-03
4.404041E+00        -3.072116E-03
4.400085E+00        -3.060218E-03
4.396133E+00        -3.048321E-03
4.392183E+00        -3.036570E-03
4.388238E+00        -3.024798E-03
4.384296E+00        -3.013074E-03
4.380357E+00        -3.001449E-03
4.376422E+00        -2.989850E-03
4.372491E+00        -2.978253E-03
4.368563E+00        -2.966729E-03
4.364639E+00        -2.955231E-03
4.360718E+00        -2.943807E-03
4.356801E+00        -2.932409E-03
4.352887E+00        -2.921085E-03
4.348977E+00        -2.909787E-03
4.345070E+00        -2.898487E-03
4.341167E+00        -2.887265E-03
4.337267E+00        -2.876065E-03
4.333371E+00        -2.864942E-03
4.329478E+00        -2.853842E-03
4.325589E+00        -2.842819E-03
4.321703E+00        -2.831820E-03
4.317821E+00        -2.820822E-03
4.313942E+00        -2.809897E-03
4.310067E+00        -2.798999E-03
4.306195E+00        -2.788175E-03
4.302327E+00        -2.777377E-03
4.298462E+00        -2.766653E-03
4.294600E+00        -2.755952E-03
4.290742E+00        -2.745253E-03
4.286888E+00        -2.734630E-03
4.283037E+00        -2.724031E-03
4.279189E+00        -2.713506E-03
4.275345E+00        -2.703008E-03
4.271505E+00        -2.692510E-03
4.267668E+00        -2.682087E-03
4.263834E+00        -2.671687E-03
4.260004E+00        -2.661364E-03
4.256177E+00        -2.651065E-03
4.252353E+00        -2.640764E-03
4.248533E+00        -2.630540E-03
4.244717E+00        -2.620342E-03
4.240904E+00        -2.610219E-03
4.237094E+00        -2.600119E-03
4.233288E+00        -2.590021E-03
4.229485E+00        -2.579996E-03
4.225686E+00        -2.569998E-03
4.221890E+00        -2.559999E-03
4.218097E+00        -2.550074E-03
4.214308E+00        -2.540251E-03
4.210522E+00        -2.530376E-03
4.206740E+00        -2.520553E-03
4.202961E+00        -2.510829E-03
4.199185E+00        -2.501054E-03
4.195413E+00        -2.491405E-03
4.191644E+00        -2.481731E-03
4.187879E+00        -2.472108E-03
4.184117E+00        -2.462509E-03
4.180358E+00        -2.452984E-03
4.176603E+00        -2.443485E-03
4.172851E+00        -2.434061E-03
4.169102E+00        -2.424586E-03
4.165357E+00        -2.415162E-03
4.161615E+00        -2.405838E-03
4.157877E+00        -2.396540E-03
4.154142E+00        -2.387241E-03
4.150410E+00        -2.377941E-03
4.146682E+00        -2.368718E-03
4.142957E+00        -2.359594E-03
4.139235E+00        -2.350419E-03
4.135517E+00        -2.341295E-03
4.131802E+00        -2.332196E-03
4.128090E+00        -2.323171E-03
4.124382E+00        -2.314173E-03
4.120677E+00        -2.305248E-03
4.116975E+00        -2.296274E-03
4.113277E+00        -2.287350E-03
4.109582E+00        -2.278526E-03
4.105890E+00        -2.269651E-03
4.102201E+00        -2.260900E-03
4.098516E+00        -2.252127E-03
4.094835E+00        -2.243404E-03
4.091156E+00        -2.234704E-03
4.087481E+00        -2.226005E-03
4.083809E+00        -2.217380E-03
4.080141E+00        -2.208782E-03
4.076475E+00        -2.200256E-03
4.072813E+00        -2.191682E-03
4.069155E+00        -2.183159E-03
4.065499E+00        -2.174733E-03
4.061847E+00        -2.166334E-03
4.058198E+00        -2.157935E-03
4.054553E+00        -2.149537E-03
4.050911E+00        -2.141213E-03
4.047272E+00        -2.132913E-03
4.043636E+00        -2.124614E-03
4.040003E+00        -2.116388E-03
4.036374E+00        -2.108189E-03
4.032748E+00        -2.099990E-03
4.029126E+00        -2.091867E-03
4.025506E+00        -2.083692E-03
4.021890E+00        -2.075642E-03
4.018277E+00        -2.067568E-03
4.014667E+00        -2.059543E-03
4.011061E+00        -2.051544E-03
4.007458E+00        -2.043620E-03
4.003858E+00        -2.035721E-03
4.000261E+00        -2.027821E-03
3.996668E+00        -2.019923E-03
3.993077E+00        -2.012096E-03
3.989490E+00        -2.004297E-03
3.985906E+00        -1.996498E-03
3.982326E+00        -1.988774E-03
3.978748E+00        -1.981074E-03
3.975174E+00        -1.973375E-03
3.971603E+00        -1.965675E-03
3.968036E+00        -1.958052E-03
3.964471E+00        -1.950452E-03
3.960910E+00        -1.942928E-03
3.957352E+00        -1.935354E-03
3.953797E+00        -1.927829E-03
3.950245E+00        -1.920330E-03
3.946696E+00        -1.912904E-03
3.943151E+00        -1.905505E-03
3.939609E+00        -1.898106E-03
3.936070E+00        -1.890707E-03
3.932534E+00        -1.883382E-03
3.929001E+00        -1.876082E-03
3.925472E+00        -1.868784E-03
3.921945E+00        -1.861557E-03
3.918422E+00        -1.854284E-03
3.914902E+00        -1.847133E-03
3.911385E+00        -1.839959E-03
3.907872E+00        -1.832835E-03
3.904361E+00        -1.825661E-03
3.900854E+00        -1.818611E-03
3.897350E+00        -1.811538E-03
3.893849E+00        -1.804512E-03
3.890351E+00        -1.797513E-03
3.886856E+00        -1.790513E-03
3.883364E+00        -1.783513E-03
3.879876E+00        -1.776589E-03
3.876391E+00        -1.769690E-03
3.872908E+00        -1.762864E-03
3.869429E+00        -1.755990E-03
3.865953E+00        -1.749165E-03
3.862480E+00        -1.742365E-03
3.859011E+00        -1.735642E-03
3.855544E+00        -1.728867E-03
3.852081E+00        -1.722143E-03
3.848620E+00        -1.715443E-03
3.845163E+00        -1.708818E-03
3.841709E+00        -1.702219E-03
3.838258E+00        -1.695546E-03
3.834810E+00        -1.688994E-03
3.831365E+00        -1.682420E-03
3.827923E+00        -1.675895E-03
3.824484E+00        -1.669395E-03
3.821049E+00        -1.662896E-03
3.817616E+00        -1.656396E-03
3.814187E+00        -1.649972E-03
3.810760E+00        -1.643571E-03
3.807337E+00        -1.637172E-03
3.803917E+00        -1.630847E-03
3.800500E+00        -1.624474E-03
3.797086E+00        -1.618222E-03
3.793675E+00        -1.611949E-03
3.790267E+00        -1.605650E-03
3.786862E+00        -1.599424E-03
3.783460E+00        -1.593224E-03
3.780062E+00        -1.587026E-03
3.776666E+00        -1.580826E-03
3.773273E+00        -1.574700E-03
3.769884E+00        -1.568601E-03
3.766497E+00        -1.562501E-03
3.763114E+00        -1.556403E-03
3.759733E+00        -1.550376E-03
3.756356E+00        -1.544378E-03
3.752981E+00        -1.538303E-03
3.749610E+00        -1.532352E-03
3.746242E+00        -1.526379E-03
3.742876E+00        -1.520453E-03
3.739514E+00        -1.514554E-03
3.736155E+00        -1.508655E-03
3.732798E+00        -1.502754E-03
3.729445E+00        -1.496929E-03
3.726095E+00        -1.491130E-03
3.722748E+00        -1.485330E-03
3.719404E+00        -1.479531E-03
3.716062E+00        -1.473804E-03
3.712724E+00        -1.468105E-03
3.709389E+00        -1.462406E-03
3.706057E+00        -1.456707E-03
3.702728E+00        -1.451008E-03
3.699401E+00        -1.445381E-03
3.696078E+00        -1.439782E-03
3.692758E+00        -1.434183E-03
3.689441E+00        -1.428584E-03
3.686126E+00        -1.423056E-03
3.682815E+00        -1.417484E-03
3.679507E+00        -1.411959E-03
3.676201E+00        -1.406458E-03
3.672899E+00        -1.401033E-03
3.669600E+00        -1.395561E-03
3.666303E+00        -1.390134E-03
3.663010E+00        -1.384735E-03
3.659719E+00        -1.379335E-03
3.656431E+00        -1.374008E-03
3.653147E+00        -1.368636E-03
3.649865E+00        -1.363310E-03
3.646586E+00        -1.358010E-03
3.643311E+00        -1.352712E-03
3.640038E+00        -1.347485E-03
3.636768E+00        -1.342212E-03
3.633501E+00        -1.336986E-03
3.630237E+00        -1.331787E-03
3.626976E+00        -1.326587E-03
3.623718E+00        -1.321461E-03
3.620462E+00        -1.316361E-03
3.617210E+00        -1.311188E-03
3.613961E+00        -1.306063E-03
3.610714E+00        -1.301036E-03
3.607471E+00        -1.295964E-03
3.604230E+00        -1.290937E-03
3.600992E+00        -1.285864E-03
3.597757E+00        -1.280837E-03
3.594525E+00        -1.275911E-03
3.591296E+00        -1.270938E-03
3.588070E+00        -1.266012E-03
3.584847E+00        -1.261040E-03
3.581627E+00        -1.256114E-03
3.578409E+00        -1.251287E-03
3.575195E+00        -1.246415E-03
3.571983E+00        -1.241515E-03
3.568774E+00        -1.236688E-03
3.565569E+00        -1.231890E-03
3.562365E+00        -1.227089E-03
3.559165E+00        -1.222290E-03
3.555968E+00        -1.217564E-03
3.552774E+00        -1.212865E-03
3.549582E+00        -1.208091E-03
3.546394E+00        -1.203366E-03
3.543208E+00        -1.198739E-03
3.540025E+00        -1.194066E-03
3.536845E+00        -1.189367E-03
3.533668E+00        -1.184741E-03
3.530493E+00        -1.180140E-03
3.527322E+00        -1.175542E-03
3.524153E+00        -1.170941E-03
3.520987E+00        -1.166415E-03
3.517824E+00        -1.161915E-03
3.514664E+00        -1.157343E-03
3.511507E+00        -1.152816E-03
3.508353E+00        -1.148318E-03
3.505201E+00        -1.143890E-03
3.502052E+00        -1.139418E-03
3.498906E+00        -1.134991E-03
3.495763E+00        -1.130592E-03
3.492623E+00        -1.126192E-03
3.489485E+00        -1.121792E-03
3.486351E+00        -1.117393E-03
3.483219E+00        -1.113067E-03
3.480090E+00        -1.108694E-03
3.476964E+00        -1.104368E-03
3.473840E+00        -1.100067E-03
3.470719E+00        -1.095767E-03
3.467602E+00        -1.091542E-03
3.464487E+00        -1.087269E-03
3.461374E+00        -1.083041E-03
3.458265E+00        -1.078842E-03
3.455158E+00        -1.074642E-03
3.452055E+00        -1.070444E-03
3.448954E+00        -1.066244E-03
3.445855E+00        -1.062116E-03
3.442760E+00        -1.058017E-03
3.439667E+00        -1.053845E-03
3.436577E+00        -1.049718E-03
3.433490E+00        -1.045618E-03
3.430406E+00        -1.041592E-03
3.427324E+00        -1.037519E-03
3.424245E+00        -1.033492E-03
3.421169E+00        -1.029492E-03
3.418096E+00        -1.025493E-03
3.415026E+00        -1.021494E-03
3.411958E+00        -1.017494E-03
3.408893E+00        -1.013495E-03
3.405830E+00        -1.009567E-03
3.402771E+00        -1.005595E-03
3.399714E+00        -1.001668E-03
3.396660E+00        -9.977830E-04
3.393609E+00        -9.939037E-04
3.390560E+00        -9.900307E-04
3.387515E+00        -9.861694E-04
3.384472E+00        -9.823244E-04
3.381431E+00        -9.784911E-04
3.378394E+00        -9.746768E-04
3.375359E+00        -9.708742E-04
3.372327E+00        -9.670893E-04
3.369297E+00        -9.633234E-04
3.366270E+00        -9.595634E-04
3.363247E+00        -9.558268E-04
3.360225E+00        -9.520962E-04
3.357207E+00        -9.483818E-04
3.354191E+00        -9.446864E-04
3.351178E+00        -9.410042E-04
3.348167E+00        -9.373311E-04
3.345160E+00        -9.336768E-04
3.342155E+00        -9.300344E-04
3.339152E+00        -9.264084E-04
3.336153E+00        -9.227968E-04
3.333156E+00        -9.191943E-04
3.330162E+00        -9.156094E-04
3.327170E+00        -9.120364E-04
3.324181E+00        -9.084811E-04
3.321195E+00        -9.049389E-04
3.318212E+00        -9.014070E-04
3.315231E+00        -8.978916E-04
3.312253E+00        -8.943893E-04
3.309277E+00        -8.908963E-04
3.306304E+00        -8.874208E-04
3.303334E+00        -8.839585E-04
3.300367E+00        -8.805066E-04
3.297402E+00        -8.770711E-04
3.294440E+00        -8.736488E-04
3.291480E+00        -8.702430E-04
3.288524E+00        -8.668514E-04
3.285570E+00        -8.634692E-04
3.282618E+00        -8.600961E-04
3.279669E+00        -8.567407E-04
3.276723E+00        -8.533985E-04
3.273780E+00        -8.500666E-04
3.270839E+00        -8.467513E-04
3.267900E+00        -8.434407E-04
3.264965E+00        -8.401534E-04
3.262032E+00        -8.368737E-04
3.259101E+00        -8.336077E-04
3.256174E+00        -8.303560E-04
3.253249E+00        -8.271136E-04
3.250326E+00        -8.238806E-04
3.247406E+00        -8.206651E-04
3.244489E+00        -8.174629E-04
3.241575E+00        -8.142710E-04
3.238663E+00        -8.110957E-04
3.235753E+00        -8.079253E-04
3.232847E+00        -8.047708E-04
3.229943E+00        -8.016285E-04
3.227041E+00        -7.984955E-04
3.224142E+00        -7.953801E-04
3.221246E+00        -7.922779E-04
