# Source: NUDEC_BSM v2 (https://github.com/MiguelEA/nudec_BSM/tree/v2)
# Escudero, Jackson, Laine, Sandner, arXiv:2511.04747 (2025)
# me = 0.51099895 MeV, alpha = 1/137.035999084
# T (MeV)           dP_int/dT (e^4) [MeV^3]
4.536612E+00        -3.317772E-03
4.532536E+00        -3.307971E-03
4.528465E+00        -3.298250E-03
4.524397E+00        -3.288551E-03
4.520332E+00        -3.278850E-03
4.516272E+00        -3.269153E-03
4.512215E+00        -3.259529E-03
4.508161E+00        -3.249929E-03
4.504111E+00        -3.240329E-03
4.500065E+00        -3.230730E-03
4.496023E+00        -3.221208E-03
4.491984E+00        -3.211709E-03
4.487949E+00        -3.202286E-03
4.483917E+00        -3.192810E-03
4.479889E+00        -3.183387E-03
4.475865E+00        -3.173989E-03
4.471844E+00        -3.164589E-03
4.467827E+00        -3.155266E-03
4.463813E+00        -3.145966E-03
4.459804E+00        -3.136669E-03
4.455797E+00        -3.127444E-03
4.451794E+00        -3.118244E-03
4.447795E+00        -3.109045E-03
4.443800E+00        -3.099847E-03
4.439808E+00        -3.090724E-03
4.435820E+00        -3.081625E-03
4.431835E+00        -3.072526E-03
4.427854E+00        -3.063427E-03
4.423876E+00        -3.054403E-03
4.419902E+00        -3.045404E-03
4.415931E+00        -3.036403E-03
4.411965E+00        -3.027406E-03
4.408001E+00        -3.018481E-03
4.404041E+00        -3.009581E-03
4.400085E+00        -3.000683E-03
4.396133E+00        -2.991861E-03
4.392183E+00        -2.983060E-03
4.388238E+00        -2.974186E-03
4.384296E+00        -2.965438E-03
4.380357E+00        -2.956662E-03
4.376422E+00        -2.947939E-03
4.372491E+00        -2.939240E-03
4.368563E+00        -2.930541E-03
4.364639E+00        -2.921918E-03
4.360718E+00        -2.913318E-03
4.356801E+00        -2.904720E-03
4.352887E+00        -2.896120E-03
4.348977E+00        -2.887597E-03
4.345070E+00        -2.879022E-03
4.341167E+00        -2.870499E-03
4.337267E+00        -2.862074E-03
4.333371E+00        -2.853600E-03
4.329478E+00        -2.845176E-03
4.325589E+00        -2.836777E-03
4.321703E+00        -2.828453E-03
4.317821E+00        -2.820079E-03
4.313942E+00        -2.811755E-03
4.310067E+00        -2.803456E-03
4.306195E+00        -2.795156E-03
4.302327E+00        -2.786933E-03
4.298462E+00        -2.778658E-03
4.294600E+00        -2.770433E-03
4.290742E+00        -2.762309E-03
4.286888E+00        -2.754136E-03
4.283037E+00        -2.746012E-03
4.279189E+00        -2.737911E-03
4.275345E+00        -2.729812E-03
4.271505E+00        -2.721714E-03
4.267668E+00        -2.713691E-03
4.263834E+00        -2.705691E-03
4.260004E+00        -2.697692E-03
4.256177E+00        -2.689693E-03
4.252353E+00        -2.681767E-03
4.248533E+00        -2.673868E-03
4.244717E+00        -2.665970E-03
4.240904E+00        -2.658071E-03
4.237094E+00        -2.650171E-03
4.233288E+00        -2.642347E-03
4.229485E+00        -2.634548E-03
4.225686E+00        -2.626824E-03
4.221890E+00        -2.619050E-03
4.218097E+00        -2.611250E-03
4.214308E+00        -2.603526E-03
4.210522E+00        -2.595827E-03
4.206740E+00        -2.588203E-03
4.202961E+00        -2.580529E-03
4.199185E+00        -2.572904E-03
4.195413E+00        -2.565305E-03
4.191644E+00        -2.557780E-03
4.187879E+00        -2.550207E-03
4.184117E+00        -2.542683E-03
4.180358E+00        -2.535108E-03
4.176603E+00        -2.527659E-03
4.172851E+00        -2.520184E-03
4.169102E+00        -2.512684E-03
4.165357E+00        -2.505260E-03
4.161615E+00        -2.497861E-03
4.157877E+00        -2.490462E-03
4.154142E+00        -2.483138E-03
4.150410E+00        -2.475763E-03
4.146682E+00        -2.468440E-03
4.142957E+00        -2.461140E-03
4.139235E+00        -2.453915E-03
4.135517E+00        -2.446642E-03
4.131802E+00        -2.439417E-03
4.128090E+00        -2.432218E-03
4.124382E+00        -2.425019E-03
4.120677E+00        -2.417820E-03
4.116975E+00        -2.410694E-03
4.113277E+00        -2.403596E-03
4.109582E+00        -2.396497E-03
4.105890E+00        -2.389397E-03
4.102201E+00        -2.382296E-03
4.098516E+00        -2.375272E-03
4.094835E+00        -2.368199E-03
4.091156E+00        -2.361174E-03
4.087481E+00        -2.354249E-03
4.083809E+00        -2.347275E-03
4.080141E+00        -2.340351E-03
4.076475E+00        -2.333451E-03
4.072813E+00        -2.326551E-03
4.069155E+00        -2.319653E-03
4.065499E+00        -2.312753E-03
4.061847E+00        -2.305928E-03
4.058198E+00        -2.299129E-03
4.054553E+00        -2.292330E-03
4.050911E+00        -2.285531E-03
4.047272E+00        -2.278732E-03
4.043636E+00        -2.272007E-03
4.040003E+00        -2.265306E-03
4.036374E+00        -2.258607E-03
4.032748E+00        -2.251908E-03
4.029126E+00        -2.245210E-03
4.025506E+00        -2.238584E-03
4.021890E+00        -2.231985E-03
4.018277E+00        -2.225386E-03
4.014667E+00        -2.218786E-03
4.011061E+00        -2.212187E-03
4.007458E+00        -2.205663E-03
4.003858E+00        -2.199163E-03
4.000261E+00        -2.192663E-03
3.996668E+00        -2.186165E-03
3.993077E+00        -2.179664E-03
3.989490E+00        -2.173239E-03
3.985906E+00        -2.166765E-03
3.982326E+00        -2.160341E-03
3.978748E+00        -2.153941E-03
3.975174E+00        -2.147616E-03
3.971603E+00        -2.141242E-03
3.968036E+00        -2.134919E-03
3.964471E+00        -2.128619E-03
3.960910E+00        -2.122320E-03
3.957352E+00        -2.116021E-03
3.953797E+00        -2.109721E-03
3.950245E+00        -2.103496E-03
3.946696E+00        -2.097296E-03
3.943151E+00        -2.091097E-03
3.939609E+00        -2.084898E-03
3.936070E+00        -2.078698E-03
3.932534E+00        -2.072573E-03
3.929001E+00        -2.066399E-03
3.925472E+00        -2.060274E-03
3.921945E+00        -2.054174E-03
3.918422E+00        -2.048075E-03
3.914902E+00        -2.042050E-03
3.911385E+00        -2.035976E-03
3.907872E+00        -2.029952E-03
3.904361E+00        -2.023951E-03
3.900854E+00        -2.017952E-03
3.897350E+00        -2.011953E-03
3.893849E+00        -2.006028E-03
3.890351E+00        -2.000055E-03
3.886856E+00        -1.994129E-03
3.883364E+00        -1.988229E-03
3.879876E+00        -1.982330E-03
3.876391E+00        -1.976505E-03
3.872908E+00        -1.970631E-03
3.869429E+00        -1.964805E-03
3.865953E+00        -1.958932E-03
3.862480E+00        -1.953180E-03
3.859011E+00        -1.947408E-03
3.855544E+00        -1.941608E-03
3.852081E+00        -1.935883E-03
3.848620E+00        -1.930109E-03
3.845163E+00        -1.924384E-03
3.841709E+00        -1.918685E-03
3.838258E+00        -1.912986E-03
3.834810E+00        -1.907360E-03
3.831365E+00        -1.901686E-03
3.827923E+00        -1.896061E-03
3.824484E+00        -1.890461E-03
3.821049E+00        -1.884862E-03
3.817616E+00        -1.879262E-03
3.814187E+00        -1.873663E-03
3.810760E+00        -1.868136E-03
3.807337E+00        -1.862564E-03
3.803917E+00        -1.857038E-03
3.800500E+00        -1.851539E-03
3.797086E+00        -1.846040E-03
3.793675E+00        -1.840614E-03
3.790267E+00        -1.835141E-03
3.786862E+00        -1.829715E-03
3.783460E+00        -1.824241E-03
3.780062E+00        -1.818817E-03
3.776666E+00        -1.813491E-03
3.773273E+00        -1.808117E-03
3.769884E+00        -1.802718E-03
3.766497E+00        -1.797392E-03
3.763114E+00        -1.792093E-03
3.759733E+00        -1.786793E-03
3.756356E+00        -1.781494E-03
3.752981E+00        -1.776194E-03
3.749610E+00        -1.770895E-03
3.746242E+00        -1.765669E-03
3.742876E+00        -1.760395E-03
3.739514E+00        -1.755170E-03
3.736155E+00        -1.749971E-03
3.732798E+00        -1.744770E-03
3.729445E+00        -1.739571E-03
3.726095E+00        -1.734445E-03
3.722748E+00        -1.729346E-03
3.719404E+00        -1.724173E-03
3.716062E+00        -1.719046E-03
3.712724E+00        -1.713947E-03
3.709389E+00        -1.708848E-03
3.706057E+00        -1.703822E-03
3.702728E+00        -1.698750E-03
3.699401E+00        -1.693722E-03
3.696078E+00        -1.688723E-03
3.692758E+00        -1.683724E-03
3.689441E+00        -1.678725E-03
3.686126E+00        -1.673725E-03
3.682815E+00        -1.668725E-03
3.679507E+00        -1.663800E-03
3.676201E+00        -1.658826E-03
3.672899E+00        -1.653901E-03
3.669600E+00        -1.649002E-03
3.666303E+00        -1.644101E-03
3.663010E+00        -1.639203E-03
3.659719E+00        -1.634376E-03
3.656431E+00        -1.629502E-03
3.653147E+00        -1.624677E-03
3.649865E+00        -1.619877E-03
3.646586E+00        -1.615077E-03
3.643311E+00        -1.610279E-03
3.640038E+00        -1.605479E-03
3.636768E+00        -1.600753E-03
3.633501E+00        -1.595980E-03
3.630237E+00        -1.591254E-03
3.626976E+00        -1.586554E-03
3.623718E+00        -1.581782E-03
3.620462E+00        -1.577054E-03
3.617210E+00        -1.572429E-03
3.613961E+00        -1.567756E-03
3.610714E+00        -1.563129E-03
3.607471E+00        -1.558457E-03
3.604230E+00        -1.553831E-03
3.600992E+00        -1.549231E-03
3.597757E+00        -1.544631E-03
3.594525E+00        -1.540031E-03
3.591296E+00        -1.535432E-03
3.588070E+00        -1.530906E-03
3.584847E+00        -1.526333E-03
3.581627E+00        -1.521807E-03
3.578409E+00        -1.517307E-03
3.575195E+00        -1.512808E-03
3.571983E+00        -1.508308E-03
3.568774E+00        -1.503808E-03
3.565569E+00        -1.499310E-03
3.562365E+00        -1.494882E-03
3.559165E+00        -1.490483E-03
3.555968E+00        -1.486010E-03
3.552774E+00        -1.481584E-03
3.549582E+00        -1.477184E-03
3.546394E+00        -1.472786E-03
3.543208E+00        -1.468459E-03
3.540025E+00        -1.464086E-03
3.536845E+00        -1.459760E-03
3.533668E+00        -1.455387E-03
3.530493E+00        -1.451060E-03
3.527322E+00        -1.446761E-03
3.524153E+00        -1.442461E-03
3.520987E+00        -1.438161E-03
3.517824E+00        -1.433861E-03
3.514664E+00        -1.429635E-03
3.511507E+00        -1.425363E-03
3.508353E+00        -1.421137E-03
3.505201E+00        -1.416937E-03
3.502052E+00        -1.412737E-03
3.498906E+00        -1.408537E-03
3.495763E+00        -1.404338E-03
3.492623E+00        -1.400139E-03
3.489485E+00        -1.396011E-03
3.486351E+00        -1.391840E-03
3.483219E+00        -1.387713E-03
3.480090E+00        -1.383613E-03
3.476964E+00        -1.379514E-03
3.473840E+00        -1.375413E-03
3.470719E+00        -1.371313E-03
3.467602E+00        -1.367215E-03
3.464487E+00        -1.363115E-03
3.461374E+00        -1.359087E-03
3.458265E+00        -1.355088E-03
3.455158E+00        -1.351015E-03
3.452055E+00        -1.346990E-03
3.448954E+00        -1.342990E-03
3.445855E+00        -1.338990E-03
3.442760E+00        -1.334991E-03
3.439667E+00        -1.331063E-03
3.436577E+00        -1.327091E-03
3.433490E+00        -1.323164E-03
3.430406E+00        -1.319192E-03
3.427324E+00        -1.315265E-03
3.424245E+00        -1.311365E-03
3.421169E+00        -1.307465E-03
3.418096E+00        -1.303566E-03
3.415026E+00        -1.299667E-03
3.411958E+00        -1.295840E-03
3.408893E+00        -1.291968E-03
3.405830E+00        -1.288140E-03
3.402771E+00        -1.284341E-03
3.399714E+00        -1.280468E-03
3.396660E+00        -1.276641E-03
3.393609E+00        -1.272842E-03
3.390560E+00        -1.269115E-03
3.387515E+00        -1.265343E-03
3.384472E+00        -1.261544E-03
3.381431E+00        -1.257816E-03
3.378394E+00        -1.254044E-03
3.375359E+00        -1.250317E-03
3.372327E+00        -1.246618E-03
3.369297E+00        -1.242917E-03
3.366270E+00        -1.239217E-03
3.363247E+00        -1.235519E-03
3.360225E+00        -1.231818E-03
3.357207E+00        -1.228119E-03
3.354191E+00        -1.224492E-03
3.351178E+00        -1.220892E-03
3.348167E+00        -1.217220E-03
3.345160E+00        -1.213593E-03
3.342155E+00        -1.209994E-03
3.339152E+00        -1.206393E-03
3.336153E+00        -1.202794E-03
3.333156E+00        -1.199195E-03
3.330162E+00        -1.195668E-03
3.327170E+00        -1.192095E-03
3.324181E+00        -1.188568E-03
3.321195E+00        -1.184996E-03
3.318212E+00        -1.181469E-03
3.315231E+00        -1.177969E-03
3.312253E+00        -1.174470E-03
3.309277E+00        -1.170969E-03
3.306304E+00        -1.167469E-03
3.303334E+00        -1.163970E-03
3.300367E+00        -1.160543E-03
3.297402E+00        -1.157071E-03
3.294440E+00        -1.153644E-03
3.291480E+00        -1.150171E-03
3.288524E+00        -1.146745E-03
3.285570E+00        -1.143345E-03
3.282618E+00        -1.139945E-03
3.279669E+00        -1.136545E-03
3.276723E+00        -1.133145E-03
3.273780E+00        -1.129746E-03
3.270839E+00        -1.126419E-03
3.267900E+00        -1.123046E-03
3.264965E+00        -1.119719E-03
3.262032E+00        -1.116347E-03
3.259101E+00        -1.113019E-03
3.256174E+00        -1.109720E-03
3.253249E+00        -1.106421E-03
3.250326E+00        -1.103120E-03
3.247406E+00        -1.099821E-03
3.244489E+00        -1.096593E-03
3.241575E+00        -1.093322E-03
3.238663E+00        -1.090022E-03
3.235753E+00        -1.086794E-03
3.232847E+00        -1.083595E-03
3.229943E+00        -1.080324E-03
3.227041E+00        -1.077095E-03
3.224142E+00        -1.073896E-03
3.221246E+00        -1.070696E-03
3.218352E+00        -1.067496E-03
3.215461E+00        -1.064297E-03
3.212573E+00        -1.061169E-03
3.209687E+00        -1.057998E-03
3.206803E+00        -1.054797E-03
3.203923E+00        -1.051670E-03
3.201044E+00        -1.048570E-03
3.198169E+00        -1.045399E-03
3.195296E+00        -1.042271E-03
3.192426E+00        -1.039172E-03
3.189558E+00        -1.036072E-03
3.186693E+00        -1.032972E-03
3.183830E+00        -1.029944E-03
3.180970E+00        -1.026873E-03
3.178112E+00        -1.023772E-03
3.175257E+00        -1.020744E-03
3.172405E+00        -1.017673E-03
3.169555E+00        -1.014645E-03
3.166708E+00        -1.011646E-03
3.163863E+00        -1.008646E-03
3.161021E+00        -1.005646E-03
3.158181E+00        -1.002646E-03
3.155344E+00        -9.996322E-04
3.152510E+00        -9.966417E-04
3.149678E+00        -9.936691E-04
3.146848E+00        -9.906988E-04
3.144022E+00        -9.877443E-04
3.141197E+00        -9.848011E-04
3.138376E+00        -9.818622E-04
3.135556E+00        -9.789289E-04
3.132740E+00        -9.760143E-04
3.129925E+00        -9.730966E-04
3.127114E+00        -9.701919E-04
3.124305E+00        -9.672995E-04
3.121498E+00        -9.644165E-04
3.118694E+00        -9.615369E-04
3.115892E+00        -9.586639E-04
3.113093E+00        -9.558086E-04
3.110297E+00        -9.529523E-04
3.107503E+00        -9.501069E-04
3.104711E+00        -9.472739E-04
3.101922E+00        -9.444441E-04
3.099136E+00        -9.416293E-04
3.096352E+00        -9.388195E-04
3.093570E+00        -9.360165E-04
3.090791E+00        -9.332239E-04
3.088015E+00        -9.304347E-04
3.085241E+00        -9.276593E-04
3.082469E+00        -9.248891E-04
3.079700E+00        -9.221266E-04
3.076933E+00        -9.193735E-04
3.074169E+00        -9.166310E-04
3.071408E+00        -9.138918E-04
3.068649E+00        -9.111594E-04
3.065892E+00        -9.084435E-04
3.063138E+00        -9.057340E-04
3.060386E+00        -9.030239E-04
3.057637E+00        -9.003286E-04
3.054890E+00        -8.976386E-04
3.052146E+00        -8.949563E-04
3.049404E+00        -8.922835E-04
3.046665E+00        -8.896212E-04
3.043928E+00        -8.869685E-04
3.041194E+00        -8.843192E-04
3.038462E+00        -8.816765E-04
3.035732E+00        -8.790434E-04
3.033005E+00        -8.764137E-04
3.030281E+00        -8.737988E-04
3.027559E+00        -8.711892E-04
3.024839E+00        -8.685864E-04
3.022122E+00        -8.659869E-04
3.019407E+00        -8.634012E-04
3.016694E+00        -8.608209E-04
3.013984E+00        -8.582482E-04
3.011277E+00        -8.556861E-04
3.008572E+00        -8.531335E-04
3.005869E+00        -8.505834E-04
3.003169E+00        -8.480410E-04
3.000471E+00        -8.455011E-04
2.997776E+00        -8.429759E-04
2.995083E+00        -8.404561E-04
2.992392E+00        -8.379431E-04
2.989704E+00        -8.354405E-04
2.987018E+00        -8.329476E-04
2.984335E+00        -8.304581E-04
2.981654E+00        -8.279754E-04
2.978976E+00        -8.254961E-04
2.976300E+00        -8.230306E-04
2.973626E+00        -8.205705E-04
2.970955E+00        -8.181181E-04
2.968286E+00        -8.156754E-04
2.965620E+00        -8.132360E-04
2.962956E+00        -8.108034E-04
2.960294E+00        -8.083805E-04
2.957635E+00        -8.059610E-04
2.954978E+00        -8.035482E-04
2.952323E+00        -8.011451E-04
2.949671E+00        -7.987526E-04
2.947021E+00        -7.963626E-04
2.944374E+00        -7.939802E-04
2.941729E+00        -7.916075E-04
2.939086E+00        -7.892445E-04
2.936446E+00        -7.868850E-04
2.933808E+00        -7.845322E-04
2.931173E+00        -7.821828E-04
2.928540E+00        -7.798403E-04
2.925909E+00        -7.775074E-04
2.923281E+00        -7.751850E-04
2.920655E+00        -7.728653E-04
2.918031E+00        -7.705523E-04
2.915410E+00        -7.682499E-04
2.912791E+00        -7.659501E-04
2.910174E+00        -7.636571E-04
2.907560E+00        -7.613746E-04
2.904948E+00        -7.590948E-04
2.902338E+00        -7.568217E-04
2.899731E+00        -7.545592E-04
2.897126E+00        -7.522993E-04
2.894524E+00        -7.500471E-04
2.891923E+00        -7.478037E-04
2.889326E+00        -7.455647E-04
2.886730E+00        -7.433386E-04
2.884137E+00        -7.411119E-04
2.881546E+00        -7.388962E-04
2.878957E+00        -7.366860E-04
2.876371E+00        -7.344764E-04
2.873787E+00        -7.322807E-04
