# Source: NUDEC_BSM v2 (https://github.com/MiguelEA/nudec_BSM/tree/v2)
# Escudero, Jackson, Laine, Sandner, arXiv:2511.04747 (2025)
# me = 0.51099895 MeV, alpha = 1/137.035999084
# T (MeV)           d^2P_int/dT^2 (e^4) [MeV^2]
2.960487E-01        -2.920510E-06
2.957828E-01        -2.913666E-06
2.955171E-01        -2.906813E-06
2.952516E-01        -2.900013E-06
2.949864E-01        -2.893214E-06
2.947214E-01        -2.886414E-06
2.944566E-01        -2.879614E-06
2.941921E-01        -2.872860E-06
2.939278E-01        -2.866115E-06
2.936638E-01        -2.859362E-06
2.934000E-01        -2.852663E-06
2.931364E-01        -2.845963E-06
2.928731E-01        -2.839309E-06
2.926100E-01        -2.832665E-06
2.923471E-01        -2.826009E-06
2.920845E-01        -2.819411E-06
2.918221E-01        -2.812811E-06
2.915600E-01        -2.806213E-06
2.912981E-01        -2.799659E-06
2.910364E-01        -2.793114E-06
2.907749E-01        -2.786558E-06
2.905137E-01        -2.780059E-06
2.902528E-01        -2.773562E-06
2.899920E-01        -2.767061E-06
2.897315E-01        -2.760561E-06
2.894713E-01        -2.754109E-06
2.892112E-01        -2.747708E-06
2.889514E-01        -2.741309E-06
2.886918E-01        -2.734909E-06
2.884325E-01        -2.728510E-06
2.881734E-01        -2.722111E-06
2.879145E-01        -2.715756E-06
2.876559E-01        -2.709412E-06
2.873975E-01        -2.703058E-06
2.871393E-01        -2.696758E-06
2.868814E-01        -2.690460E-06
2.866237E-01        -2.684206E-06
2.863662E-01        -2.677961E-06
2.861089E-01        -2.671705E-06
2.858519E-01        -2.665506E-06
2.855951E-01        -2.659307E-06
2.853386E-01        -2.653109E-06
2.850823E-01        -2.646910E-06
2.848262E-01        -2.640755E-06
2.845703E-01        -2.634610E-06
2.843147E-01        -2.628457E-06
2.840593E-01        -2.622357E-06
2.838041E-01        -2.616257E-06
2.835491E-01        -2.610157E-06
2.832944E-01        -2.604103E-06
2.830399E-01        -2.598058E-06
2.827857E-01        -2.592005E-06
2.825316E-01        -2.586004E-06
2.822778E-01        -2.580004E-06
2.820243E-01        -2.574007E-06
2.817709E-01        -2.568006E-06
2.815178E-01        -2.562052E-06
2.812649E-01        -2.556153E-06
2.810122E-01        -2.550207E-06
2.807598E-01        -2.544254E-06
2.805076E-01        -2.538355E-06
2.802556E-01        -2.532500E-06
2.800039E-01        -2.526657E-06
2.797523E-01        -2.520801E-06
2.795010E-01        -2.514956E-06
2.792499E-01        -2.509101E-06
2.789991E-01        -2.503303E-06
2.787485E-01        -2.497505E-06
2.784980E-01        -2.491748E-06
2.782479E-01        -2.486005E-06
2.779979E-01        -2.480205E-06
2.777482E-01        -2.474451E-06
2.774987E-01        -2.468752E-06
2.772494E-01        -2.463052E-06
2.770003E-01        -2.457351E-06
2.767515E-01        -2.451697E-06
2.765029E-01        -2.446053E-06
2.762545E-01        -2.440398E-06
2.760063E-01        -2.434753E-06
2.757584E-01        -2.429100E-06
2.755107E-01        -2.423501E-06
2.752632E-01        -2.417946E-06
2.750159E-01        -2.412401E-06
2.747689E-01        -2.406847E-06
2.745220E-01        -2.401302E-06
2.742754E-01        -2.395747E-06
2.740290E-01        -2.390247E-06
2.737829E-01        -2.384749E-06
2.735369E-01        -2.379249E-06
2.732912E-01        -2.373750E-06
2.730457E-01        -2.368295E-06
2.728004E-01        -2.362850E-06
2.725554E-01        -2.357397E-06
2.723105E-01        -2.351996E-06
2.720659E-01        -2.346597E-06
2.718215E-01        -2.341198E-06
2.715773E-01        -2.335842E-06
2.713334E-01        -2.330500E-06
2.710896E-01        -2.325143E-06
2.708461E-01        -2.319800E-06
2.706028E-01        -2.314445E-06
2.703597E-01        -2.309145E-06
2.701168E-01        -2.303845E-06
2.698742E-01        -2.298591E-06
2.696318E-01        -2.293348E-06
2.693895E-01        -2.288091E-06
2.691475E-01        -2.282847E-06
2.689058E-01        -2.277594E-06
2.686642E-01        -2.272393E-06
2.684229E-01        -2.267195E-06
2.681817E-01        -2.261994E-06
2.679408E-01        -2.256839E-06
2.677001E-01        -2.251695E-06
2.674596E-01        -2.246540E-06
2.672194E-01        -2.241441E-06
2.669793E-01        -2.236341E-06
2.667395E-01        -2.231242E-06
2.664999E-01        -2.226143E-06
2.662605E-01        -2.221043E-06
2.660213E-01        -2.215988E-06
2.657823E-01        -2.210943E-06
2.655436E-01        -2.205889E-06
2.653050E-01        -2.200889E-06
2.650667E-01        -2.195890E-06
2.648286E-01        -2.190891E-06
2.645907E-01        -2.185891E-06
2.643530E-01        -2.180891E-06
2.641155E-01        -2.175935E-06
2.638783E-01        -2.170993E-06
2.636412E-01        -2.166036E-06
2.634044E-01        -2.161138E-06
2.631678E-01        -2.156238E-06
2.629314E-01        -2.151339E-06
2.626952E-01        -2.146440E-06
2.624592E-01        -2.141540E-06
2.622234E-01        -2.136684E-06
2.619878E-01        -2.131883E-06
2.617525E-01        -2.127041E-06
2.615174E-01        -2.122186E-06
2.612824E-01        -2.117385E-06
2.610477E-01        -2.112586E-06
2.608132E-01        -2.107786E-06
2.605789E-01        -2.103031E-06
2.603448E-01        -2.098287E-06
2.601110E-01        -2.093533E-06
2.598773E-01        -2.088788E-06
2.596439E-01        -2.084034E-06
2.594106E-01        -2.079333E-06
2.591776E-01        -2.074634E-06
2.589448E-01        -2.069979E-06
2.587121E-01        -2.065334E-06
2.584797E-01        -2.060635E-06
2.582475E-01        -2.055979E-06
2.580156E-01        -2.051381E-06
2.577838E-01        -2.046781E-06
2.575522E-01        -2.042137E-06
2.573208E-01        -2.037481E-06
2.570897E-01        -2.032926E-06
2.568587E-01        -2.028382E-06
2.566280E-01        -2.023783E-06
2.563975E-01        -2.019228E-06
2.561671E-01        -2.014727E-06
2.559370E-01        -2.010184E-06
2.557071E-01        -2.005628E-06
2.554774E-01        -2.001129E-06
2.552479E-01        -1.996629E-06
2.550186E-01        -1.992174E-06
2.547895E-01        -1.987730E-06
2.545606E-01        -1.983230E-06
2.543320E-01        -1.978776E-06
2.541035E-01        -1.974376E-06
2.538752E-01        -1.969975E-06
2.536472E-01        -1.965577E-06
2.534193E-01        -1.961133E-06
2.531917E-01        -1.956722E-06
2.529642E-01        -1.952377E-06
2.527370E-01        -1.947979E-06
2.525099E-01        -1.943622E-06
2.522831E-01        -1.939279E-06
2.520565E-01        -1.934924E-06
2.518300E-01        -1.930623E-06
2.516038E-01        -1.926324E-06
2.513778E-01        -1.922024E-06
2.511520E-01        -1.917725E-06
2.509264E-01        -1.913469E-06
2.507010E-01        -1.909226E-06
2.504758E-01        -1.904927E-06
2.502507E-01        -1.900669E-06
2.500259E-01        -1.896470E-06
2.498013E-01        -1.892270E-06
2.495769E-01        -1.888071E-06
2.493527E-01        -1.883871E-06
2.491287E-01        -1.879671E-06
2.489049E-01        -1.875472E-06
2.486814E-01        -1.871274E-06
2.484580E-01        -1.867118E-06
2.482348E-01        -1.863018E-06
2.480118E-01        -1.858875E-06
2.477890E-01        -1.854719E-06
2.475664E-01        -1.850619E-06
2.473440E-01        -1.846519E-06
2.471218E-01        -1.842419E-06
2.468998E-01        -1.838320E-06
2.466780E-01        -1.834264E-06
2.464564E-01        -1.830220E-06
2.462350E-01        -1.826164E-06
2.460138E-01        -1.822164E-06
2.457928E-01        -1.818121E-06
2.455720E-01        -1.814065E-06
2.453514E-01        -1.810066E-06
2.451310E-01        -1.806066E-06
2.449108E-01        -1.802110E-06
2.446908E-01        -1.798167E-06
2.444710E-01        -1.794168E-06
2.442514E-01        -1.790212E-06
2.440320E-01        -1.786269E-06
2.438128E-01        -1.782313E-06
2.435937E-01        -1.778412E-06
2.433749E-01        -1.774513E-06
2.431563E-01        -1.770614E-06
2.429379E-01        -1.766715E-06
2.427196E-01        -1.762814E-06
2.425016E-01        -1.758915E-06
2.422837E-01        -1.755058E-06
2.420661E-01        -1.751216E-06
2.418486E-01        -1.747358E-06
2.416314E-01        -1.743560E-06
2.414143E-01        -1.739759E-06
2.411975E-01        -1.735918E-06
2.409808E-01        -1.732104E-06
2.407643E-01        -1.728361E-06
2.405480E-01        -1.724561E-06
2.403319E-01        -1.720761E-06
2.401160E-01        -1.717004E-06
2.399003E-01        -1.713262E-06
2.396848E-01        -1.709505E-06
2.394695E-01        -1.705763E-06
2.392544E-01        -1.702007E-06
2.390395E-01        -1.698307E-06
2.388247E-01        -1.694607E-06
2.386102E-01        -1.690908E-06
2.383959E-01        -1.687252E-06
2.381817E-01        -1.683608E-06
2.379677E-01        -1.679908E-06
2.377540E-01        -1.676253E-06
2.375404E-01        -1.672610E-06
2.373270E-01        -1.668953E-06
2.371138E-01        -1.665353E-06
2.369008E-01        -1.661753E-06
2.366880E-01        -1.658154E-06
2.364754E-01        -1.654512E-06
2.362629E-01        -1.650897E-06
2.360507E-01        -1.647355E-06
2.358387E-01        -1.643756E-06
2.356268E-01        -1.640199E-06
2.354151E-01        -1.636656E-06
2.352037E-01        -1.633100E-06
2.349924E-01        -1.629557E-06
2.347813E-01        -1.626001E-06
2.345704E-01        -1.622501E-06
2.343596E-01        -1.619000E-06
2.341491E-01        -1.615501E-06
2.339388E-01        -1.612002E-06
2.337286E-01        -1.608544E-06
2.335187E-01        -1.605103E-06
2.333089E-01        -1.601603E-06
2.330993E-01        -1.598146E-06
2.328899E-01        -1.594746E-06
2.326807E-01        -1.591304E-06
2.324717E-01        -1.587847E-06
2.322628E-01        -1.584446E-06
2.320542E-01        -1.581047E-06
2.318457E-01        -1.577647E-06
2.316375E-01        -1.574248E-06
2.314294E-01        -1.570849E-06
2.312215E-01        -1.567492E-06
2.310138E-01        -1.564149E-06
2.308063E-01        -1.560793E-06
2.305989E-01        -1.557449E-06
2.303918E-01        -1.554093E-06
2.301848E-01        -1.550793E-06
2.299780E-01        -1.547450E-06
2.297714E-01        -1.544093E-06
2.295650E-01        -1.540836E-06
2.293588E-01        -1.537594E-06
2.291528E-01        -1.534295E-06
2.289469E-01        -1.530995E-06
2.287412E-01        -1.527695E-06
2.285358E-01        -1.524439E-06
2.283305E-01        -1.521196E-06
2.281254E-01        -1.517940E-06
2.279204E-01        -1.514739E-06
2.277157E-01        -1.511540E-06
2.275111E-01        -1.508297E-06
2.273067E-01        -1.505039E-06
2.271026E-01        -1.501841E-06
2.268985E-01        -1.498640E-06
2.266947E-01        -1.495483E-06
2.264911E-01        -1.492342E-06
2.262876E-01        -1.489142E-06
2.260843E-01        -1.485984E-06
2.258812E-01        -1.482842E-06
2.256783E-01        -1.479685E-06
2.254756E-01        -1.476586E-06
2.252730E-01        -1.473443E-06
2.250707E-01        -1.470286E-06
2.248685E-01        -1.467186E-06
2.246665E-01        -1.464087E-06
2.244647E-01        -1.460987E-06
2.242630E-01        -1.457929E-06
2.240616E-01        -1.454888E-06
2.238603E-01        -1.451788E-06
2.236592E-01        -1.448731E-06
2.234583E-01        -1.445689E-06
2.232575E-01        -1.442630E-06
2.230570E-01        -1.439589E-06
2.228566E-01        -1.436532E-06
2.226564E-01        -1.433532E-06
2.224564E-01        -1.430532E-06
2.222566E-01        -1.427533E-06
2.220569E-01        -1.424533E-06
2.218574E-01        -1.421533E-06
2.216581E-01        -1.418533E-06
2.214590E-01        -1.415576E-06
2.212601E-01        -1.412635E-06
2.210613E-01        -1.409634E-06
2.208627E-01        -1.406676E-06
2.206643E-01        -1.403735E-06
2.204661E-01        -1.400778E-06
2.202680E-01        -1.397877E-06
2.200702E-01        -1.394978E-06
2.198725E-01        -1.392079E-06
2.196750E-01        -1.389179E-06
2.194776E-01        -1.386278E-06
2.192805E-01        -1.383380E-06
2.190835E-01        -1.380480E-06
2.188867E-01        -1.377580E-06
2.186901E-01        -1.374723E-06
2.184936E-01        -1.371880E-06
2.182973E-01        -1.369022E-06
2.181012E-01        -1.366181E-06
2.179053E-01        -1.363323E-06
2.177096E-01        -1.360524E-06
2.175140E-01        -1.357682E-06
2.173186E-01        -1.354824E-06
2.171234E-01        -1.352025E-06
2.169283E-01        -1.349224E-06
2.167335E-01        -1.346426E-06
2.165388E-01        -1.343626E-06
2.163442E-01        -1.340867E-06
2.161499E-01        -1.338126E-06
2.159557E-01        -1.335326E-06
2.157617E-01        -1.332568E-06
2.155679E-01        -1.329827E-06
2.153743E-01        -1.327070E-06
2.151808E-01        -1.324369E-06
2.149875E-01        -1.321628E-06
2.147944E-01        -1.318870E-06
2.146014E-01        -1.316170E-06
2.144086E-01        -1.313470E-06
2.142160E-01        -1.310770E-06
2.140236E-01        -1.308071E-06
2.138313E-01        -1.305371E-06
2.136392E-01        -1.302713E-06
2.134473E-01        -1.300071E-06
2.132556E-01        -1.297372E-06
2.130640E-01        -1.294714E-06
2.128726E-01        -1.292072E-06
2.126814E-01        -1.289415E-06
2.124903E-01        -1.286773E-06
2.122994E-01        -1.284114E-06
2.121087E-01        -1.281515E-06
2.119182E-01        -1.278916E-06
2.117278E-01        -1.276316E-06
2.115376E-01        -1.273716E-06
2.113476E-01        -1.271116E-06
2.111577E-01        -1.268516E-06
2.109680E-01        -1.265916E-06
2.107785E-01        -1.263317E-06
2.105892E-01        -1.260759E-06
2.104000E-01        -1.258217E-06
2.102110E-01        -1.255618E-06
2.100222E-01        -1.253060E-06
2.098335E-01        -1.250518E-06
2.096450E-01        -1.247960E-06
2.094567E-01        -1.245461E-06
2.092685E-01        -1.242960E-06
2.090805E-01        -1.240419E-06
2.088927E-01        -1.237861E-06
2.087051E-01        -1.235362E-06
2.085176E-01        -1.232862E-06
2.083303E-01        -1.230362E-06
2.081431E-01        -1.227904E-06
2.079561E-01        -1.225462E-06
2.077693E-01        -1.222962E-06
2.075827E-01        -1.220505E-06
2.073962E-01        -1.218063E-06
2.072099E-01        -1.215563E-06
2.070238E-01        -1.213106E-06
2.068378E-01        -1.210706E-06
2.066520E-01        -1.208264E-06
2.064663E-01        -1.205805E-06
2.062809E-01        -1.203406E-06
2.060956E-01        -1.201007E-06
2.059104E-01        -1.198606E-06
2.057255E-01        -1.196207E-06
2.055406E-01        -1.193806E-06
2.053560E-01        -1.191407E-06
2.051715E-01        -1.189007E-06
2.049872E-01        -1.186607E-06
2.048031E-01        -1.184208E-06
2.046191E-01        -1.181850E-06
2.044353E-01        -1.179509E-06
2.042516E-01        -1.177150E-06
2.040682E-01        -1.174809E-06
2.038848E-01        -1.172450E-06
2.037017E-01        -1.170110E-06
2.035187E-01        -1.167751E-06
2.033359E-01        -1.165451E-06
2.031532E-01        -1.163151E-06
2.029707E-01        -1.160851E-06
2.027884E-01        -1.158552E-06
2.026062E-01        -1.156252E-06
2.024242E-01        -1.153952E-06
2.022424E-01        -1.151653E-06
2.020607E-01        -1.149353E-06
2.018792E-01        -1.147053E-06
2.016978E-01        -1.144794E-06
2.015166E-01        -1.142553E-06
2.013356E-01        -1.140253E-06
2.011548E-01        -1.137996E-06
2.009741E-01        -1.135755E-06
2.007935E-01        -1.133495E-06
2.006131E-01        -1.131295E-06
2.004329E-01        -1.129055E-06
2.002529E-01        -1.126797E-06
2.000730E-01        -1.124597E-06
1.998933E-01        -1.122397E-06
1.997137E-01        -1.120197E-06
1.995343E-01        -1.117997E-06
1.993550E-01        -1.115797E-06
1.991760E-01        -1.113598E-06
1.989970E-01        -1.111397E-06
1.988183E-01        -1.109198E-06
1.986397E-01        -1.106999E-06
1.984612E-01        -1.104839E-06
1.982829E-01        -1.102698E-06
1.981048E-01        -1.100540E-06
1.979269E-01        -1.098399E-06
1.977491E-01        -1.096241E-06
1.975714E-01        -1.094099E-06
1.973939E-01        -1.091940E-06
1.972166E-01        -1.089841E-06
1.970395E-01        -1.087701E-06
1.968624E-01        -1.085541E-06
1.966856E-01        -1.083441E-06
1.965089E-01        -1.081341E-06
1.963324E-01        -1.079242E-06
1.961560E-01        -1.077142E-06
1.959798E-01        -1.075042E-06
1.958038E-01        -1.072943E-06
1.956279E-01        -1.070843E-06
1.954521E-01        -1.068783E-06
1.952766E-01        -1.066744E-06
1.951011E-01        -1.064643E-06
1.949259E-01        -1.062585E-06
1.947508E-01        -1.060544E-06
1.945758E-01        -1.058485E-06
1.944010E-01        -1.056444E-06
1.942264E-01        -1.054385E-06
1.940519E-01        -1.052385E-06
1.938776E-01        -1.050345E-06
1.937034E-01        -1.048285E-06
1.935294E-01        -1.046286E-06
1.933556E-01        -1.044286E-06
1.931819E-01        -1.042287E-06
1.930083E-01        -1.040286E-06
1.928350E-01        -1.038287E-06
1.926617E-01        -1.036287E-06
1.924887E-01        -1.034288E-06
1.923157E-01        -1.032287E-06
1.921430E-01        -1.030288E-06
1.919704E-01        -1.028288E-06
1.917979E-01        -1.026328E-06
1.916256E-01        -1.024388E-06
1.914535E-01        -1.022429E-06
1.912815E-01        -1.020488E-06
1.911097E-01        -1.018530E-06
1.909380E-01        -1.016589E-06
1.907665E-01        -1.014630E-06
1.905951E-01        -1.012689E-06
1.904239E-01        -1.010730E-06
1.902528E-01        -1.008830E-06
1.900819E-01        -1.006930E-06
1.899112E-01        -1.005031E-06
1.897406E-01        -1.003091E-06
1.895701E-01        -1.001131E-06
1.893998E-01        -9.992470E-07
1.892297E-01        -9.973755E-07
1.890597E-01        -9.954856E-07
1.888899E-01        -9.935962E-07
1.887202E-01        -9.917102E-07
1.885507E-01        -9.898307E-07
1.883813E-01        -9.879547E-07
1.882121E-01        -9.860892E-07
1.880430E-01        -9.842251E-07
1.878741E-01        -9.823636E-07
1.877053E-01        -9.805094E-07
1.875367E-01        -9.786538E-07
